"hh","wgt_X","HHID","region","urban","district_code","district_name","scounty_code","subcounty_name","parish_code","parish_name","h1aq5","ea","HHID_old","rotate","wgt","wave","a1bq6","a1bq7","a1bq8","day_v1","month_v1","year_v1","day_v2","month_v2","year_v2","nonresp"
"H41102-04-01",3022.623046875,411020401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"18","02","2014","07","08","2014",1
"H41103-04-01",3022.623046875,411030401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"18","02","2014","09","08","2014",1
"H41104-04-01",3022.623046875,411040401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,,,,,,,1
"H41106-04-01",3022.623046875,411060401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"19","02","2014","05","08","2014",1
"H41107-04-01",3022.623046875,411070401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"19","02","2014","09","08","2014",1
"H41108-04-01",3022.623046875,411080401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"18","02","2014","05","08","2014",1
"H41109-04-01",3022.623046875,411090401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"21","02","2014","05","08","2014",1
"H41110-04-01",3022.623046875,411100401,4,0,"406","Kasese",406212,"Muhokya",40621201,"Kahendero",,411,,0,3022.623046875,4,1,1,,"18","02","2014",,,,1
"H41201-04-01",5796.548828125,412010401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,1,,"29","11","2013","31","05","2014",1
"H41205-04-01",5796.548828125,412050401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,1,,"02","12","2013","04","06","2014",1
"H41206-04-01",5796.548828125,412060401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,3,6,"28","11","2013",,,,1
"H41207-04-01",5796.548828125,412070401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,1,,"28","11","2013","01","06","2014",1
"H41208-04-01",5796.548828125,412080401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,1,,"28","11","2013","31","05","2014",1
"H41210-04-01",5796.548828125,412100401,4,1,"406","Kasese",406303,"Nyamwamba Division",40630307,"Scheme",,412,,0,5796.548828125,4,1,1,,"28","11","2013","31","05","2014",1
"H41301-04-01",2583.84936523438,413010401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41302-04-01",2583.84936523438,413020401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"21","02","2014","15","08","2014",1
"H41303-04-01",2583.84936523438,413030401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41304-04-01",2583.84936523438,413040401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41305-04-01",2583.84936523438,413050401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"21","02","2014","15","08","2014",1
"H41306-04-01",2583.84936523438,413060401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"21","02","2014","15","08","2014",1
"H41307-04-01",2583.84936523438,413070401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41308-04-01",2583.84936523438,413080401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"21","02","2014","15","08","2014",1
"H41309-04-01",2583.84936523438,413090401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41310-04-01",2583.84936523438,413100401,4,0,"408","Kisoro",408112,"Nyarubuye",40811202,"Karambi",,413,,0,2583.84936523438,4,1,1,,"20","02","2014","15","08","2014",1
"H41401-04-01",2895.740234375,414010401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"21","10","2013","18","04","2014",1
"H41402-04-01",2895.740234375,414020401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013","18","04","2014",1
"H41403-04-01",2895.740234375,414030401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"22","10","2013","18","04","2014",1
"H41404-04-01",2895.740234375,414040401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013","18","04","2014",1
"H41405-04-01",2895.740234375,414050401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013",,,,1
"H41406-04-01",2895.740234375,414060401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013","17","04","2014",1
"H41407-04-01",2895.740234375,414070401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013","17","04","2014",1
"H41408-04-01",2895.740234375,414080401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"21","10","2013","17","04","2014",1
"H41409-04-01",2895.740234375,414090401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"23","10","2013","07","10","2014",1
"H41410-04-01",2895.740234375,414100401,4,0,"408","Kisoro",408113,"Nyarusiza",40811304,"Rukongi",,414,,0,2895.740234375,4,1,1,,"20","10","2013",,,,1
"H41501-04-01",4312.05419921875,415010401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"12","02","2014","08","08","2014",1
"H41502-04-01",4312.05419921875,415020401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"12","02","2014","08","08","2014",1
"H41503-04-01",4312.05419921875,415030401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"12","02","2014","08","08","2014",1
"H41504-04-01",4312.05419921875,415040401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"15","02","2014",,,,1
"H41505-04-01",4312.05419921875,415050401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,,,"12","02","2014","12","02","2014",1
"H41508-04-01",4312.05419921875,415080401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"13","02","2014","08","08","2014",1
"H41509-04-01",4312.05419921875,415090401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"12","02","2014","08","08","2014",1
"H41510-04-01",4312.05419921875,415100401,4,0,"410","Mbarara",410102,"Bubaare",41010204,"Mugarutsya",,415,,0,4312.05419921875,4,1,1,,"12","02","2014","08","08","2014",1
"H41603-04-01",1703.13720703125,416030401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,416,,0,1703.13720703125,4,1,1,,"02","12","2013","10","06","2014",1
"H41607-04-01",1703.13720703125,416070401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,416,,0,1703.13720703125,4,1,1,,"30","11","2013","06","06","2014",1
"H41701-04-01",2704.7509765625,417010401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"02","10","2013","18","03","2014",1
"H41702-04-01",2704.7509765625,417020401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"19","03","2014","19","03","2014",1
"H41703-04-01",2704.7509765625,417030401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,,,"02","10","2013","18","03","2014",1
"H41704-04-01",2704.7509765625,417040401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"01","10","2013","31","03","2014",1
"H41705-04-01",2704.7509765625,417050401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"01","10","2013","19","03","2014",1
"H41706-04-01",2704.7509765625,417060401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"02","10","2013","19","03","2014",1
"H41707-04-01",2704.7509765625,417070401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"02","10","2013","18","03","2014",1
"H41708-04-01",2704.7509765625,417080401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"01","10","2013","18","03","2014",1
"H41709-04-01",2704.7509765625,417090401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"01","10","2013",,,,1
"H41710-04-01",2704.7509765625,417100401,4,0,"411","Ntungamo",411402,"Ngoma",41140202,"Kiyanja",,417,,0,2704.7509765625,4,1,1,,"01","10","2013","18","03","2014",1
"H41801-04-01",2529.2197265625,418010401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41802-04-01",2529.2197265625,418020401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41803-04-01",2529.2197265625,418030401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"15","12","2013","27","06","2014",1
"H41804-04-01",2529.2197265625,418040401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41805-04-01",2529.2197265625,418050401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41806-04-01",2529.2197265625,418060401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41807-04-01",2529.2197265625,418070401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"14","12","2013","27","06","2014",1
"H41808-04-01",2529.2197265625,418080401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41809-04-01",2529.2197265625,418090401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41810-04-01",2529.2197265625,418100401,4,0,"412","Rukungiri",412103,"Nyakishenyi",41210304,"Kahoko",,418,,0,2529.2197265625,4,1,1,,"13","12","2013","27","06","2014",1
"H41901-04-01",2738.48071289063,419010401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"16","10","2013","12","04","2014",1
"H41902-04-01",2738.48071289063,419020401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"16","10","2013","11","04","2014",1
"H41903-04-01",2738.48071289063,419030401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"16","10","2013","11","04","2014",1
"H41904-04-01",2738.48071289063,419040401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"17","10","2013","11","04","2014",1
"H41905-04-01",2738.48071289063,419050401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"17","10","2013","12","04","2014",1
"H41906-04-01",2738.48071289063,419060401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"16","10","2013","11","04","2014",1
"H41907-04-01",2738.48071289063,419070401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"17","10","2013","12","04","2014",1
"H41908-04-01",2738.48071289063,419080401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"16","10","2013","12","04","2014",1
"H41909-04-01",2738.48071289063,419090401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"17","10","2013","11","04","2014",1
"H41910-04-01",2738.48071289063,419100401,4,0,"412","Rukungiri",412201,"Bugangari",41220107,"Nyabiteete",,419,,0,2738.48071289063,4,1,1,,"17","10","2013","11","04","2014",1
"H42001-04-01",4114.3056640625,420010401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"26","10","2013","16","04","2014",1
"H42003-04-01",4114.3056640625,420030401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"25","10","2013","16","04","2014",1
"H42004-04-01",4114.3056640625,420040401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"30","10","2013","16","04","2014",1
"H42006-04-01",4114.3056640625,420060401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"26","10","2013","16","04","2014",1
"H42007-04-01",4114.3056640625,420070401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"28","10","2013","17","04","2014",1
"H42008-04-01",4114.3056640625,420080401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"30","10","2013","16","04","2014",1
"H42009-04-01",4114.3056640625,420090401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"26","10","2013","16","04","2014",1
"H42010-04-01",4114.3056640625,420100401,4,0,"415","Kyenjojo",415105,"Butunduzi Tc",41510502,"Butunduzi",,420,,0,4114.3056640625,4,1,1,,"25","10","2013","16","04","2014",1
"H42101-04-01",6198.29052734375,421010401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42102-04-01",6198.29052734375,421020401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"27","01","2014","30","07","2014",1
"H42103-04-01",6198.29052734375,421030401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014",,,,1
"H42104-04-01",6198.29052734375,421040401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42105-04-01",6198.29052734375,421050401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"22","01","2014","03","08","2014",1
"H42106-04-01",6198.29052734375,421060401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42107-04-01",6198.29052734375,421070401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42108-04-01",6198.29052734375,421080401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42109-04-01",6198.29052734375,421090401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014",,,,1
"H42110-04-01",6198.29052734375,421100401,4,0,"415","Kyenjojo",415110,"Kisojo",41511004,"Kitongole",,421,,0,6198.29052734375,4,1,1,,"21","01","2014","30","07","2014",1
"H42201-04-02",2960.76196289063,422010402,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511408,"Nyakarongo",,422,,0,2960.76196289063,4,1,1,,"03","10","2013","21","03","2014",1
"H42202-04-01",2960.76196289063,422020401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"30","09","2013","18","03","2014",1
"H42203-04-01",2960.76196289063,422030401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"30","09","2013","28","03","2014",1
"H42204-04-01",2960.76196289063,422040401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"01","10","2013","21","03","2014",1
"H42205-04-01",2960.76196289063,422050401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"01","10","2013","18","03","2014",1
"H42206-04-01",2960.76196289063,422060401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"30","09","2013","21","03","2014",1
"H42207-04-01",2960.76196289063,422070401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"01","10","2013","21","03","2014",1
"H42208-04-01",2960.76196289063,422080401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"01","10","2013","19","03","2014",1
"H42210-04-01",2960.76196289063,422100401,4,0,"415","Kyenjojo",415114,"Nyabuharwa",41511407,"Nyabuharwa",,422,,0,2960.76196289063,4,1,1,,"01","10","2013","28","03","2014",1
"H42301-04-01",3080.41040039063,423010401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42302-04-01",3080.41040039063,423020401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,,,"19","11","2013","25","05","2014",1
"H42303-04-01",3080.41040039063,423030401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42304-04-01",3080.41040039063,423040401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42307-04-01",3080.41040039063,423070401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42308-04-01",3080.41040039063,423080401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42309-04-01",3080.41040039063,423090401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42310-04-01",3080.41040039063,423100401,4,0,"417","Ibanda",417104,"Ishongororo",41710401,"Birongo",,423,,0,3080.41040039063,4,1,1,,"19","11","2013","25","05","2014",1
"H42401-04-01",1819.81176757813,424010401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,1,,"27","09","2013","17","03","2014",1
"H42403-04-01",1819.81176757813,424030401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,1,,"30","09","2013","16","03","2014",1
"H42404-04-02",1819.81176757813,424040402,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,2,,"28","09","2013","17","03","2014",1
"H42405-04-01",1819.81176757813,424050401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,1,,"29","09","2013","16","03","2014",1
"H42406-04-01",1819.81176757813,424060401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,1,,"27","09","2013","01","04","2014",1
"H42408-04-01",1819.81176757813,424080401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,1,,"27","09","2013","17","03","2014",1
"H42410-04-01",1819.81176757813,424100401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710501,"Kakinga Ward",,424,,0,1819.81176757813,4,1,,,"27","09","2013",,,,1
"H42501-04-01",1631.22888183594,425010401,4,0,"417","Ibanda",417110,"Kikyenkye",41711004,"Rwengwe",,425,,0,1631.22888183594,4,1,,,"17","01","2014","17","01","2014",1
"H42502-04-01",1631.22888183594,425020401,4,0,"417","Ibanda",417110,"Kikyenkye",41711004,"Rwengwe",,425,,0,1631.22888183594,4,1,,,"17","01","2014","17","01","2014",1
"H42503-04-01",1631.22888183594,425030401,4,0,"417","Ibanda",417110,"Kikyenkye",41711004,"Rwengwe",,425,,0,1631.22888183594,4,1,1,,"17","01","2014","24","07","2014",1
"H42504-04-01",1631.22888183594,425040401,4,0,"417","Ibanda",417110,"Kikyenkye",41711004,"Rwengwe",,425,,0,1631.22888183594,4,1,,,"17","01","2014","17","01","2014",1
