"HHID","h17q10b","h17q10a","wgt_X"
"H40304-04-01",8,1,1800.61120605469
"H40304-04-01",9,2,1800.61120605469
"H40304-04-01",10,2,1800.61120605469
"H40304-04-01",11,2,1800.61120605469
"H40304-04-01",12,2,1800.61120605469
"H40307-04-01",1,2,1800.61120605469
"H40307-04-01",2,2,1800.61120605469
"H40307-04-01",3,2,1800.61120605469
"H40307-04-01",4,2,1800.61120605469
"H40307-04-01",5,1,1800.61120605469
"H40307-04-01",6,2,1800.61120605469
"H40307-04-01",7,2,1800.61120605469
"H40307-04-01",8,2,1800.61120605469
"H40307-04-01",9,2,1800.61120605469
"H40307-04-01",10,2,1800.61120605469
"H40307-04-01",11,2,1800.61120605469
"H40307-04-01",12,2,1800.61120605469
"H40310-04-01",1,2,1800.61120605469
"H40310-04-01",2,1,1800.61120605469
"H40310-04-01",3,1,1800.61120605469
"H40310-04-01",4,1,1800.61120605469
"H40310-04-01",5,1,1800.61120605469
"H40310-04-01",6,1,1800.61120605469
"H40310-04-01",7,2,1800.61120605469
"H40310-04-01",8,2,1800.61120605469
"H40310-04-01",9,2,1800.61120605469
"H40310-04-01",10,2,1800.61120605469
"H40310-04-01",11,2,1800.61120605469
"H40310-04-01",12,2,1800.61120605469
"H40406-04-01",1,2,2133.70678710938
"H40406-04-01",2,2,2133.70678710938
"H40406-04-01",3,2,2133.70678710938
"H40406-04-01",4,1,2133.70678710938
"H40406-04-01",5,1,2133.70678710938
"H40406-04-01",6,1,2133.70678710938
"H40406-04-01",7,1,2133.70678710938
"H40406-04-01",8,2,2133.70678710938
"H40406-04-01",9,2,2133.70678710938
"H40406-04-01",10,2,2133.70678710938
"H40406-04-01",11,2,2133.70678710938
"H40406-04-01",12,2,2133.70678710938
"H40408-04-01",1,2,2133.70678710938
"H40408-04-01",2,2,2133.70678710938
"H40408-04-01",3,1,2133.70678710938
"H40408-04-01",4,1,2133.70678710938
"H40408-04-01",5,1,2133.70678710938
"H40408-04-01",6,1,2133.70678710938
"H40408-04-01",7,2,2133.70678710938
"H40408-04-01",8,2,2133.70678710938
"H40408-04-01",9,2,2133.70678710938
"H40408-04-01",10,2,2133.70678710938
"H40408-04-01",11,2,2133.70678710938
"H40408-04-01",12,2,2133.70678710938
"H40409-04-01",1,2,2133.70678710938
"H40409-04-01",2,2,2133.70678710938
"H40409-04-01",3,2,2133.70678710938
"H40409-04-01",4,2,2133.70678710938
"H40409-04-01",5,1,2133.70678710938
"H40409-04-01",6,1,2133.70678710938
"H40409-04-01",7,2,2133.70678710938
"H40409-04-01",8,2,2133.70678710938
"H40409-04-01",9,2,2133.70678710938
"H40409-04-01",10,2,2133.70678710938
"H40409-04-01",11,2,2133.70678710938
"H40409-04-01",12,2,2133.70678710938
"H40410-04-01",1,2,2133.70678710938
"H40410-04-01",2,2,2133.70678710938
"H40410-04-01",3,2,2133.70678710938
"H40410-04-01",4,1,2133.70678710938
"H40410-04-01",5,1,2133.70678710938
"H40410-04-01",6,1,2133.70678710938
"H40410-04-01",7,2,2133.70678710938
"H40410-04-01",8,2,2133.70678710938
"H40410-04-01",9,2,2133.70678710938
"H40410-04-01",10,2,2133.70678710938
"H40410-04-01",11,2,2133.70678710938
"H40410-04-01",12,2,2133.70678710938
"H40501-04-01",1,2,2694.79272460938
"H40501-04-01",2,2,2694.79272460938
"H40501-04-01",3,2,2694.79272460938
"H40501-04-01",4,2,2694.79272460938
"H40501-04-01",5,1,2694.79272460938
"H40501-04-01",6,1,2694.79272460938
"H40501-04-01",7,1,2694.79272460938
"H40501-04-01",8,1,2694.79272460938
"H40501-04-01",9,1,2694.79272460938
"H40501-04-01",10,1,2694.79272460938
"H40501-04-01",11,1,2694.79272460938
"H40501-04-01",12,1,2694.79272460938
"H40502-04-01",1,2,2694.79272460938
"H40502-04-01",2,2,2694.79272460938
"H40502-04-01",3,2,2694.79272460938
"H40502-04-01",4,2,2694.79272460938
"H40502-04-01",5,2,2694.79272460938
"H40502-04-01",6,1,2694.79272460938
"H40502-04-01",7,2,2694.79272460938
"H40502-04-01",8,2,2694.79272460938
"H40502-04-01",9,2,2694.79272460938
"H40502-04-01",10,2,2694.79272460938
"H40502-04-01",11,2,2694.79272460938
"H40502-04-01",12,2,2694.79272460938
"H40504-04-01",1,2,2694.79272460938
"H40504-04-01",2,2,2694.79272460938
"H40504-04-01",3,2,2694.79272460938
"H40504-04-01",4,2,2694.79272460938
"H40504-04-01",5,1,2694.79272460938
"H40504-04-01",6,1,2694.79272460938
"H40504-04-01",7,1,2694.79272460938
"H40504-04-01",8,2,2694.79272460938
"H40504-04-01",9,2,2694.79272460938
"H40504-04-01",10,2,2694.79272460938
"H40504-04-01",11,2,2694.79272460938
"H40504-04-01",12,2,2694.79272460938
"H40505-04-01",1,2,2694.79272460938
"H40505-04-01",2,2,2694.79272460938
"H40505-04-01",3,2,2694.79272460938
"H40505-04-01",4,2,2694.79272460938
"H40505-04-01",5,2,2694.79272460938
"H40505-04-01",6,2,2694.79272460938
"H40505-04-01",7,2,2694.79272460938
"H40505-04-01",8,1,2694.79272460938
"H40505-04-01",9,1,2694.79272460938
"H40505-04-01",10,2,2694.79272460938
"H40505-04-01",11,2,2694.79272460938
"H40505-04-01",12,2,2694.79272460938
"H40507-04-01",1,2,2694.79272460938
"H40507-04-01",2,2,2694.79272460938
"H40507-04-01",3,2,2694.79272460938
"H40507-04-01",4,2,2694.79272460938
"H40507-04-01",5,2,2694.79272460938
"H40507-04-01",6,1,2694.79272460938
"H40507-04-01",7,2,2694.79272460938
"H40507-04-01",8,2,2694.79272460938
"H40507-04-01",9,2,2694.79272460938
"H40507-04-01",10,2,2694.79272460938
"H40507-04-01",11,2,2694.79272460938
"H40507-04-01",12,2,2694.79272460938
"H40510-04-01",1,2,2694.79272460938
"H40510-04-01",2,2,2694.79272460938
"H40510-04-01",3,2,2694.79272460938
"H40510-04-01",4,2,2694.79272460938
"H40510-04-01",5,2,2694.79272460938
"H40510-04-01",6,2,2694.79272460938
"H40510-04-01",7,2,2694.79272460938
"H40510-04-01",8,1,2694.79272460938
"H40510-04-01",9,2,2694.79272460938
"H40510-04-01",10,2,2694.79272460938
"H40510-04-01",11,2,2694.79272460938
"H40510-04-01",12,2,2694.79272460938
"H40708-04-01",1,2,2266.640625
"H40708-04-01",2,2,2266.640625
"H40708-04-01",3,2,2266.640625
"H40708-04-01",4,2,2266.640625
"H40708-04-01",5,2,2266.640625
"H40708-04-01",6,2,2266.640625
"H40708-04-01",7,1,2266.640625
"H40708-04-01",8,1,2266.640625
"H40708-04-01",9,1,2266.640625
"H40708-04-01",10,2,2266.640625
"H40708-04-01",11,2,2266.640625
"H40708-04-01",12,1,2266.640625
"H40710-04-01",1,2,2266.640625
"H40710-04-01",2,2,2266.640625
"H40710-04-01",3,2,2266.640625
"H40710-04-01",4,2,2266.640625
"H40710-04-01",5,2,2266.640625
"H40710-04-01",6,1,2266.640625
"H40710-04-01",7,1,2266.640625
"H40710-04-01",8,1,2266.640625
"H40710-04-01",9,2,2266.640625
"H40710-04-01",10,2,2266.640625
"H40710-04-01",11,2,2266.640625
"H40710-04-01",12,2,2266.640625
"H40903-04-01",1,1,4667.84765625
"H40903-04-01",2,1,4667.84765625
"H40903-04-01",3,1,4667.84765625
"H40903-04-01",4,1,4667.84765625
"H40903-04-01",5,1,4667.84765625
"H40903-04-01",6,1,4667.84765625
"H40903-04-01",7,1,4667.84765625
"H40903-04-01",8,1,4667.84765625
"H40903-04-01",9,2,4667.84765625
"H40903-04-01",10,2,4667.84765625
"H40903-04-01",11,2,4667.84765625
"H40903-04-01",12,2,4667.84765625
"H41008-04-01",1,2,953.583068847656
"H41008-04-01",2,2,953.583068847656
"H41008-04-01",3,1,953.583068847656
"H41008-04-01",4,1,953.583068847656
"H41008-04-01",5,1,953.583068847656
"H41008-04-01",6,1,953.583068847656
"H41008-04-01",7,2,953.583068847656
"H41008-04-01",8,2,953.583068847656
"H41008-04-01",9,2,953.583068847656
"H41008-04-01",10,2,953.583068847656
"H41008-04-01",11,2,953.583068847656
"H41008-04-01",12,2,953.583068847656
"H41201-04-01",1,1,5796.548828125
"H41201-04-01",2,2,5796.548828125
"H41201-04-01",3,2,5796.548828125
"H41201-04-01",4,2,5796.548828125
"H41201-04-01",5,2,5796.548828125
"H41201-04-01",6,2,5796.548828125
"H41201-04-01",7,2,5796.548828125
"H41201-04-01",8,2,5796.548828125
"H41201-04-01",9,2,5796.548828125
"H41201-04-01",10,2,5796.548828125
"H41201-04-01",11,2,5796.548828125
"H41201-04-01",12,1,5796.548828125
"H41302-04-01",1,1,2583.84936523438
"H41302-04-01",2,1,2583.84936523438
"H41302-04-01",3,2,2583.84936523438
"H41302-04-01",4,2,2583.84936523438
"H41302-04-01",5,2,2583.84936523438
"H41302-04-01",6,2,2583.84936523438
"H41302-04-01",7,2,2583.84936523438
"H41302-04-01",8,2,2583.84936523438
"H41302-04-01",9,2,2583.84936523438
"H41302-04-01",10,2,2583.84936523438
"H41302-04-01",11,2,2583.84936523438
"H41302-04-01",12,2,2583.84936523438
"H41303-04-01",1,2,2583.84936523438
"H41303-04-01",2,1,2583.84936523438
"H41303-04-01",3,1,2583.84936523438
"H41303-04-01",4,1,2583.84936523438
"H41303-04-01",5,1,2583.84936523438
"H41303-04-01",6,2,2583.84936523438
"H41303-04-01",7,2,2583.84936523438
"H41303-04-01",8,2,2583.84936523438
"H41303-04-01",9,2,2583.84936523438
"H41303-04-01",10,2,2583.84936523438
"H41303-04-01",11,2,2583.84936523438
"H41303-04-01",12,2,2583.84936523438
"H41305-04-01",1,1,2583.84936523438
"H41305-04-01",2,1,2583.84936523438
"H41305-04-01",3,2,2583.84936523438
"H41305-04-01",4,2,2583.84936523438
"H41305-04-01",5,2,2583.84936523438
"H41305-04-01",6,2,2583.84936523438
"H41305-04-01",7,2,2583.84936523438
"H41305-04-01",8,2,2583.84936523438
"H41305-04-01",9,1,2583.84936523438
"H41305-04-01",10,1,2583.84936523438
"H41305-04-01",11,1,2583.84936523438
"H41305-04-01",12,1,2583.84936523438
"H41306-04-01",1,2,2583.84936523438
"H41306-04-01",2,2,2583.84936523438
"H41306-04-01",3,2,2583.84936523438
"H41306-04-01",4,2,2583.84936523438
"H41306-04-01",5,2,2583.84936523438
"H41306-04-01",6,2,2583.84936523438
"H41306-04-01",7,2,2583.84936523438
"H41306-04-01",8,1,2583.84936523438
"H41306-04-01",9,1,2583.84936523438
"H41306-04-01",10,1,2583.84936523438
"H41306-04-01",11,2,2583.84936523438
"H41306-04-01",12,2,2583.84936523438
"H41308-04-01",1,2,2583.84936523438
"H41308-04-01",2,2,2583.84936523438
"H41308-04-01",3,2,2583.84936523438
"H41308-04-01",4,2,2583.84936523438
"H41308-04-01",5,1,2583.84936523438
"H41308-04-01",6,1,2583.84936523438
"H41308-04-01",7,2,2583.84936523438
"H41308-04-01",8,1,2583.84936523438
"H41308-04-01",9,2,2583.84936523438
"H41308-04-01",10,2,2583.84936523438
"H41308-04-01",11,2,2583.84936523438
"H41308-04-01",12,2,2583.84936523438
"H41401-04-01",1,2,2895.740234375
"H41401-04-01",2,2,2895.740234375
"H41401-04-01",3,2,2895.740234375
"H41401-04-01",4,2,2895.740234375
"H41401-04-01",5,2,2895.740234375
"H41401-04-01",6,2,2895.740234375
"H41401-04-01",7,2,2895.740234375
"H41401-04-01",8,2,2895.740234375
"H41401-04-01",9,1,2895.740234375
"H41401-04-01",10,1,2895.740234375
"H41401-04-01",11,2,2895.740234375
"H41401-04-01",12,2,2895.740234375
"H41402-04-01",1,2,2895.740234375
"H41402-04-01",2,2,2895.740234375
"H41402-04-01",3,2,2895.740234375
"H41402-04-01",4,2,2895.740234375
"H41402-04-01",5,2,2895.740234375
"H41402-04-01",6,2,2895.740234375
"H41402-04-01",7,2,2895.740234375
"H41402-04-01",8,1,2895.740234375
"H41402-04-01",9,1,2895.740234375
"H41402-04-01",10,2,2895.740234375
"H41402-04-01",11,2,2895.740234375
"H41402-04-01",12,2,2895.740234375
"H41403-04-01",1,1,2895.740234375
"H41403-04-01",2,2,2895.740234375
"H41403-04-01",3,2,2895.740234375
"H41403-04-01",4,1,2895.740234375
"H41403-04-01",5,1,2895.740234375
"H41403-04-01",6,1,2895.740234375
"H41403-04-01",7,1,2895.740234375
"H41403-04-01",8,1,2895.740234375
"H41403-04-01",9,2,2895.740234375
"H41403-04-01",10,2,2895.740234375
"H41403-04-01",11,2,2895.740234375
"H41403-04-01",12,2,2895.740234375
"H41404-04-01",1,2,2895.740234375
"H41404-04-01",2,2,2895.740234375
"H41404-04-01",3,2,2895.740234375
"H41404-04-01",4,2,2895.740234375
"H41404-04-01",5,2,2895.740234375
"H41404-04-01",6,2,2895.740234375
"H41404-04-01",7,1,2895.740234375
"H41404-04-01",8,1,2895.740234375
"H41404-04-01",9,1,2895.740234375
"H41404-04-01",10,1,2895.740234375
"H41404-04-01",11,2,2895.740234375
"H41404-04-01",12,2,2895.740234375
"H41405-04-01",1,2,2895.740234375
"H41405-04-01",2,2,2895.740234375
"H41405-04-01",3,2,2895.740234375
"H41405-04-01",4,2,2895.740234375
"H41405-04-01",5,2,2895.740234375
"H41405-04-01",6,1,2895.740234375
"H41405-04-01",7,1,2895.740234375
"H41405-04-01",8,1,2895.740234375
"H41405-04-01",9,1,2895.740234375
"H41405-04-01",10,2,2895.740234375
"H41405-04-01",11,2,2895.740234375
"H41405-04-01",12,2,2895.740234375
"H41406-04-01",1,1,2895.740234375
"H41406-04-01",2,1,2895.740234375
"H41406-04-01",3,2,2895.740234375
"H41406-04-01",4,2,2895.740234375
"H41406-04-01",5,2,2895.740234375
"H41406-04-01",6,2,2895.740234375
"H41406-04-01",7,2,2895.740234375
"H41406-04-01",8,2,2895.740234375
"H41406-04-01",9,2,2895.740234375
"H41406-04-01",10,2,2895.740234375
"H41406-04-01",11,2,2895.740234375
"H41406-04-01",12,2,2895.740234375
"H41408-04-01",1,1,2895.740234375
"H41408-04-01",2,1,2895.740234375
"H41408-04-01",3,1,2895.740234375
"H41408-04-01",4,1,2895.740234375
"H41408-04-01",5,2,2895.740234375
"H41408-04-01",6,2,2895.740234375
"H41408-04-01",7,2,2895.740234375
"H41408-04-01",8,2,2895.740234375
"H41408-04-01",9,2,2895.740234375
"H41408-04-01",10,2,2895.740234375
"H41408-04-01",11,2,2895.740234375
"H41408-04-01",12,2,2895.740234375
"H41410-04-01",1,1,2895.740234375
"H41410-04-01",2,2,2895.740234375
"H41410-04-01",3,1,2895.740234375
"H41410-04-01",4,1,2895.740234375
"H41410-04-01",5,2,2895.740234375
"H41410-04-01",6,2,2895.740234375
"H41410-04-01",7,2,2895.740234375
"H41410-04-01",8,2,2895.740234375
"H41410-04-01",9,2,2895.740234375
"H41410-04-01",10,2,2895.740234375
"H41410-04-01",11,2,2895.740234375
"H41410-04-01",12,2,2895.740234375
"H41504-04-01",1,2,4312.05419921875
"H41504-04-01",2,2,4312.05419921875
"H41504-04-01",3,2,4312.05419921875
"H41504-04-01",4,2,4312.05419921875
"H41504-04-01",5,2,4312.05419921875
"H41504-04-01",6,1,4312.05419921875
"H41504-04-01",7,1,4312.05419921875
"H41504-04-01",8,1,4312.05419921875
"H41504-04-01",9,1,4312.05419921875
"H41504-04-01",10,1,4312.05419921875
"H41504-04-01",11,1,4312.05419921875
"H41504-04-01",12,1,4312.05419921875
"H41509-04-01",1,2,4312.05419921875
"H41509-04-01",2,1,4312.05419921875
"H41509-04-01",3,1,4312.05419921875
"H41509-04-01",4,1,4312.05419921875
"H41509-04-01",5,2,4312.05419921875
"H41509-04-01",6,2,4312.05419921875
"H41509-04-01",7,2,4312.05419921875
"H41509-04-01",8,2,4312.05419921875
"H41509-04-01",9,2,4312.05419921875
"H41509-04-01",10,2,4312.05419921875
"H41509-04-01",11,2,4312.05419921875
"H41509-04-01",12,2,4312.05419921875
"H41701-04-01",1,2,2704.7509765625
"H41701-04-01",2,2,2704.7509765625
"H41701-04-01",3,2,2704.7509765625
"H41701-04-01",4,2,2704.7509765625
"H41701-04-01",5,2,2704.7509765625
"H41701-04-01",6,1,2704.7509765625
"H41701-04-01",7,1,2704.7509765625
"H41701-04-01",8,1,2704.7509765625
"H41701-04-01",9,1,2704.7509765625
"H41701-04-01",10,2,2704.7509765625
"H41701-04-01",11,2,2704.7509765625
"H41701-04-01",12,2,2704.7509765625
"H41702-04-01",1,2,2704.7509765625
"H41702-04-01",2,2,2704.7509765625
"H41702-04-01",3,2,2704.7509765625
"H41702-04-01",4,2,2704.7509765625
"H41702-04-01",5,2,2704.7509765625
"H41702-04-01",6,1,2704.7509765625
"H41702-04-01",7,1,2704.7509765625
"H41702-04-01",8,1,2704.7509765625
"H41702-04-01",9,1,2704.7509765625
"H41702-04-01",10,2,2704.7509765625
"H41702-04-01",11,2,2704.7509765625
"H41702-04-01",12,2,2704.7509765625
"H41703-04-01",1,2,2704.7509765625
"H41703-04-01",2,2,2704.7509765625
"H41703-04-01",3,2,2704.7509765625
"H41703-04-01",4,1,2704.7509765625
"H41703-04-01",5,1,2704.7509765625
"H41703-04-01",6,1,2704.7509765625
"H41703-04-01",7,1,2704.7509765625
"H41703-04-01",8,1,2704.7509765625
"H41703-04-01",9,2,2704.7509765625
"H41703-04-01",10,2,2704.7509765625
"H41703-04-01",11,2,2704.7509765625
"H41703-04-01",12,2,2704.7509765625
"H41707-04-01",1,2,2704.7509765625
"H41707-04-01",2,2,2704.7509765625
"H41707-04-01",3,2,2704.7509765625
"H41707-04-01",4,2,2704.7509765625
"H41707-04-01",5,2,2704.7509765625
"H41707-04-01",6,2,2704.7509765625
"H41707-04-01",7,2,2704.7509765625
"H41707-04-01",8,2,2704.7509765625
"H41707-04-01",9,2,2704.7509765625
"H41707-04-01",10,2,2704.7509765625
"H41707-04-01",11,1,2704.7509765625
"H41707-04-01",12,2,2704.7509765625
"H41709-04-01",1,2,2704.7509765625
"H41709-04-01",2,2,2704.7509765625
"H41709-04-01",3,2,2704.7509765625
"H41709-04-01",4,2,2704.7509765625
"H41709-04-01",5,1,2704.7509765625
"H41709-04-01",6,1,2704.7509765625
"H41709-04-01",7,1,2704.7509765625
"H41709-04-01",8,2,2704.7509765625
"H41709-04-01",9,1,2704.7509765625
"H41709-04-01",10,1,2704.7509765625
"H41709-04-01",11,1,2704.7509765625
"H41709-04-01",12,2,2704.7509765625
"H41804-04-01",1,2,2529.2197265625
"H41804-04-01",2,2,2529.2197265625
"H41804-04-01",3,2,2529.2197265625
"H41804-04-01",4,2,2529.2197265625
"H41804-04-01",5,1,2529.2197265625
"H41804-04-01",6,1,2529.2197265625
"H41804-04-01",7,1,2529.2197265625
"H41804-04-01",8,1,2529.2197265625
"H41804-04-01",9,1,2529.2197265625
"H41804-04-01",10,1,2529.2197265625
"H41804-04-01",11,1,2529.2197265625
"H41804-04-01",12,2,2529.2197265625
"H41807-04-01",1,2,2529.2197265625
"H41807-04-01",2,2,2529.2197265625
"H41807-04-01",3,2,2529.2197265625
"H41807-04-01",4,2,2529.2197265625
"H41807-04-01",5,2,2529.2197265625
"H41807-04-01",6,1,2529.2197265625
"H41807-04-01",7,2,2529.2197265625
"H41807-04-01",8,2,2529.2197265625
"H41807-04-01",9,2,2529.2197265625
"H41807-04-01",10,2,2529.2197265625
"H41807-04-01",11,2,2529.2197265625
"H41807-04-01",12,2,2529.2197265625
"H41808-04-01",1,2,2529.2197265625
"H41808-04-01",2,2,2529.2197265625
"H41808-04-01",3,2,2529.2197265625
"H41808-04-01",4,2,2529.2197265625
"H41808-04-01",5,2,2529.2197265625
"H41808-04-01",6,2,2529.2197265625
"H41808-04-01",7,2,2529.2197265625
"H41808-04-01",8,1,2529.2197265625
"H41808-04-01",9,1,2529.2197265625
"H41808-04-01",10,1,2529.2197265625
"H41808-04-01",11,2,2529.2197265625
"H41808-04-01",12,2,2529.2197265625
"H41809-04-01",1,2,2529.2197265625
"H41809-04-01",2,2,2529.2197265625
"H41809-04-01",3,1,2529.2197265625
"H41809-04-01",4,1,2529.2197265625
"H41809-04-01",5,2,2529.2197265625
"H41809-04-01",6,2,2529.2197265625
"H41809-04-01",7,1,2529.2197265625
"H41809-04-01",8,1,2529.2197265625
"H41809-04-01",9,2,2529.2197265625
"H41809-04-01",10,2,2529.2197265625
"H41809-04-01",11,2,2529.2197265625
"H41809-04-01",12,2,2529.2197265625
"H41902-04-01",1,2,2738.48071289063
"H41902-04-01",2,2,2738.48071289063
"H41902-04-01",3,2,2738.48071289063
"H41902-04-01",4,2,2738.48071289063
"H41902-04-01",5,2,2738.48071289063
"H41902-04-01",6,2,2738.48071289063
"H41902-04-01",7,2,2738.48071289063
"H41902-04-01",8,2,2738.48071289063
"H41902-04-01",9,2,2738.48071289063
"H41902-04-01",10,1,2738.48071289063
"H41902-04-01",11,2,2738.48071289063
"H41902-04-01",12,2,2738.48071289063
"H41908-04-01",1,1,2738.48071289063
"H41908-04-01",2,2,2738.48071289063
"H41908-04-01",3,2,2738.48071289063
"H41908-04-01",4,2,2738.48071289063
"H41908-04-01",5,2,2738.48071289063
"H41908-04-01",6,2,2738.48071289063
"H41908-04-01",7,2,2738.48071289063
"H41908-04-01",8,2,2738.48071289063
"H41908-04-01",9,1,2738.48071289063
"H41908-04-01",10,1,2738.48071289063
"H41908-04-01",11,1,2738.48071289063
"H41908-04-01",12,1,2738.48071289063
"H41909-04-01",1,1,2738.48071289063
"H41909-04-01",2,1,2738.48071289063
"H41909-04-01",3,1,2738.48071289063
"H41909-04-01",4,1,2738.48071289063
"H41909-04-01",5,2,2738.48071289063
"H41909-04-01",6,2,2738.48071289063
"H41909-04-01",7,2,2738.48071289063
"H41909-04-01",8,2,2738.48071289063
"H41909-04-01",9,2,2738.48071289063
